git,sha,module,orderLen,orderFileName
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,580,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_580.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,585,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_585.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,590,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_590.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,595,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_595.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,600,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_600.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,605,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_605.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,610,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_610.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,615,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_615.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,620,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_620.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,625,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_625.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,630,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_630.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,635,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_635.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,640,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_640.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,645,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_645.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,650,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_650.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,655,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_655.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,660,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_660.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,665,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_665.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,670,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_670.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,675,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_675.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,680,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_680.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,685,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_685.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,690,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_690.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,695,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_695.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,700,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_700.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,705,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_705.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,710,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_710.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,715,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_715.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,720,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_720.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,725,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_725.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,730,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_730.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,735,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_735.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,740,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_740.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,745,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_745.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,750,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_750.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,755,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_755.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,760,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_760.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,765,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_765.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,770,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_770.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,775,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_775.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,780,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_780.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,785,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_785.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,790,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_790.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,795,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_795.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,800,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_800.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,805,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_805.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,810,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_810.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,815,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_815.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,820,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_820.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,825,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_825.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,830,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_830.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,835,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_835.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,840,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_840.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,845,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_845.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,850,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_850.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,855,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_855.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,860,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_860.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,865,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_865.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,870,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_870.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,875,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_875.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,880,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_880.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,885,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_885.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,890,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_890.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,895,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_895.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,900,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_900.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,905,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_905.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,910,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_910.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,915,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_915.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,920,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_920.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,925,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_925.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,930,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_930.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,935,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_935.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,940,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_940.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,945,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_945.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,950,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_950.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,955,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_955.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,960,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_960.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,965,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_965.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,970,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_970.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,975,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_975.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,980,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_980.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,985,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_985.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,990,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_990.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,995,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_995.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,1000,hadoop_hadoop-hdfs-project_hadoop-hdfs-nfs_1000.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,5,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_5.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,10,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_10.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,15,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_15.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,20,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_20.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,25,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_25.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,30,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_30.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,35,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_35.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,40,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_40.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,45,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_45.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,50,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_50.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,55,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_55.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,60,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_60.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,65,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_65.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,70,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_70.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,75,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_75.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,80,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_80.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,85,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_85.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,90,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_90.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,95,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_95.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,100,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_100.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,105,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_105.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,110,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_110.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,115,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_115.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,120,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_120.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,125,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_125.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,130,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_130.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,135,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_135.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,140,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_140.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,145,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_145.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,150,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_150.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,155,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_155.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,160,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_160.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,165,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_165.txt
https://github.com/apache/hadoop.git,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,170,hadoop_hadoop-mapreduce-project_hadoop-mapreduce-client_hadoop-mapreduce-client-core_170.txt
